"path","depth_path_1","IfObstacle"
"./data/SFS-Motion/ProcessedData/scene-0016","d174.png","0"
"./data/SFS-Motion/ProcessedData/scene-0114","d182.png","1"
"./data/SFS-Motion/ProcessedData/scene-0087","d176.png","1"
"./data/SFS-Motion/ProcessedData/scene-0139","d149.png","1"
"./data/SFS-Motion/ProcessedData/scene-0010","d191.png","0"
"./data/SFS-Motion/ProcessedData/scene-0061","d018.png","0"
"./data/SFS-Motion/ProcessedData/scene-0024","d141.png","1"
"./data/SFS-Motion/ProcessedData/scene-0078","d149.png","1"
"./data/SFS-Motion/ProcessedData/scene-0142","d265.png","1"
"./data/SFS-Motion/ProcessedData/scene-0121","d244.png","0"
"./data/SFS-Motion/ProcessedData/scene-0081","d126.png","1"
"./data/SFS-Motion/ProcessedData/scene-0022","d115.png","1"
"./data/SFS-Motion/ProcessedData/scene-0082","d133.png","1"
"./data/SFS-Motion/ProcessedData/scene-0076","d246.png","0"
"./data/SFS-Motion/ProcessedData/scene-0064","d214.png","0"
"./data/SFS-Motion/ProcessedData/scene-0028","d123.png","1"
"./data/SFS-Motion/ProcessedData/scene-0013","d242.png","0"
"./data/SFS-Motion/ProcessedData/scene-0142","d077.png","0"
"./data/SFS-Motion/ProcessedData/scene-0098","d042.png","0"
"./data/SFS-Motion/ProcessedData/scene-0070","d271.png","0"
"./data/SFS-Motion/ProcessedData/scene-0111","d251.png","0"
"./data/SFS-Motion/ProcessedData/scene-0145","d179.png","1"
"./data/SFS-Motion/ProcessedData/scene-0136","d184.png","1"
"./data/SFS-Motion/ProcessedData/scene-0056","d030.png","0"
"./data/SFS-Motion/ProcessedData/scene-0032","d085.png","1"
"./data/SFS-Motion/ProcessedData/scene-0128","d016.png","0"
"./data/SFS-Motion/ProcessedData/scene-0045","d125.png","1"
"./data/SFS-Motion/ProcessedData/scene-0111","d124.png","1"
"./data/SFS-Motion/ProcessedData/scene-0017","d019.png","0"
"./data/SFS-Motion/ProcessedData/scene-0049","d124.png","1"
"./data/SFS-Motion/ProcessedData/scene-0145","d070.png","0"
"./data/SFS-Motion/ProcessedData/scene-0122","d095.png","1"
"./data/SFS-Motion/ProcessedData/scene-0130","d173.png","1"
"./data/SFS-Motion/ProcessedData/scene-0058","d214.png","0"
"./data/SFS-Motion/ProcessedData/scene-0141","d166.png","0"
"./data/SFS-Motion/ProcessedData/scene-0032","d121.png","1"
"./data/SFS-Motion/ProcessedData/scene-0024","d137.png","1"
"./data/SFS-Motion/ProcessedData/scene-0112","d265.png","0"
"./data/SFS-Motion/ProcessedData/scene-0005","d071.png","1"
"./data/SFS-Motion/ProcessedData/scene-0129","d196.png","1"
"./data/SFS-Motion/ProcessedData/scene-0111","d094.png","1"
"./data/SFS-Motion/ProcessedData/scene-0048","d023.png","0"
"./data/SFS-Motion/ProcessedData/scene-0096","d025.png","0"
"./data/SFS-Motion/ProcessedData/scene-0104","d094.png","1"
"./data/SFS-Motion/ProcessedData/scene-0115","d180.png","1"
"./data/SFS-Motion/ProcessedData/scene-0001","d066.png","1"
"./data/SFS-Motion/ProcessedData/scene-0111","d047.png","0"
"./data/SFS-Motion/ProcessedData/scene-0036","d026.png","0"
"./data/SFS-Motion/ProcessedData/scene-0041","d127.png","1"
"./data/SFS-Motion/ProcessedData/scene-0101","d265.png","0"
"./data/SFS-Motion/ProcessedData/scene-0130","d194.png","1"
"./data/SFS-Motion/ProcessedData/scene-0102","d245.png","0"
"./data/SFS-Motion/ProcessedData/scene-0121","d089.png","1"
"./data/SFS-Motion/ProcessedData/scene-0006","d032.png","0"
"./data/SFS-Motion/ProcessedData/scene-0151","d057.png","0"
"./data/SFS-Motion/ProcessedData/scene-0142","d231.png","1"
"./data/SFS-Motion/ProcessedData/scene-0124","d268.png","0"
"./data/SFS-Motion/ProcessedData/scene-0010","d163.png","0"
"./data/SFS-Motion/ProcessedData/scene-0041","d197.png","0"
"./data/SFS-Motion/ProcessedData/scene-0111","d015.png","0"
"./data/SFS-Motion/ProcessedData/scene-0029","d236.png","0"
"./data/SFS-Motion/ProcessedData/scene-0108","d104.png","1"
"./data/SFS-Motion/ProcessedData/scene-0029","d192.png","1"
"./data/SFS-Motion/ProcessedData/scene-0026","d079.png","1"
"./data/SFS-Motion/ProcessedData/scene-0123","d248.png","1"
"./data/SFS-Motion/ProcessedData/scene-0054","d137.png","1"
"./data/SFS-Motion/ProcessedData/scene-0110","d137.png","1"
"./data/SFS-Motion/ProcessedData/scene-0083","d018.png","0"
"./data/SFS-Motion/ProcessedData/scene-0009","d088.png","1"
"./data/SFS-Motion/ProcessedData/scene-0025","d276.png","0"
"./data/SFS-Motion/ProcessedData/scene-0144","d065.png","0"
"./data/SFS-Motion/ProcessedData/scene-0071","d057.png","1"
"./data/SFS-Motion/ProcessedData/scene-0091","d226.png","0"
"./data/SFS-Motion/ProcessedData/scene-0124","d212.png","1"
"./data/SFS-Motion/ProcessedData/scene-0020","d251.png","0"
"./data/SFS-Motion/ProcessedData/scene-0109","d152.png","0"
"./data/SFS-Motion/ProcessedData/scene-0128","d269.png","1"
"./data/SFS-Motion/ProcessedData/scene-0148","d015.png","0"
"./data/SFS-Motion/ProcessedData/scene-0061","d074.png","0"
"./data/SFS-Motion/ProcessedData/scene-0053","d074.png","0"
"./data/SFS-Motion/ProcessedData/scene-0026","d130.png","1"
"./data/SFS-Motion/ProcessedData/scene-0057","d041.png","0"
"./data/SFS-Motion/ProcessedData/scene-0152","d050.png","0"
"./data/SFS-Motion/ProcessedData/scene-0149","d106.png","1"
"./data/SFS-Motion/ProcessedData/scene-0038","d137.png","1"
"./data/SFS-Motion/ProcessedData/scene-0147","d030.png","0"
"./data/SFS-Motion/ProcessedData/scene-0142","d161.png","0"
"./data/SFS-Motion/ProcessedData/scene-0110","d111.png","1"
"./data/SFS-Motion/ProcessedData/scene-0061","d101.png","1"
"./data/SFS-Motion/ProcessedData/scene-0027","d230.png","0"
"./data/SFS-Motion/ProcessedData/scene-0048","d133.png","1"
"./data/SFS-Motion/ProcessedData/scene-0040","d207.png","0"
"./data/SFS-Motion/ProcessedData/scene-0066","d196.png","1"
"./data/SFS-Motion/ProcessedData/scene-0033","d255.png","0"
"./data/SFS-Motion/ProcessedData/scene-0025","d102.png","1"
"./data/SFS-Motion/ProcessedData/scene-0032","d216.png","0"
"./data/SFS-Motion/ProcessedData/scene-0097","d157.png","1"
"./data/SFS-Motion/ProcessedData/scene-0006","d112.png","0"
"./data/SFS-Motion/ProcessedData/scene-0118","d155.png","1"
"./data/SFS-Motion/ProcessedData/scene-0125","d239.png","1"
"./data/SFS-Motion/ProcessedData/scene-0015","d240.png","0"
"./data/SFS-Motion/ProcessedData/scene-0145","d037.png","0"
"./data/SFS-Motion/ProcessedData/scene-0129","d251.png","0"
"./data/SFS-Motion/ProcessedData/scene-0004","d075.png","1"
"./data/SFS-Motion/ProcessedData/scene-0152","d194.png","1"
"./data/SFS-Motion/ProcessedData/scene-0026","d169.png","0"
"./data/SFS-Motion/ProcessedData/scene-0021","d027.png","0"
"./data/SFS-Motion/ProcessedData/scene-0014","d127.png","0"
"./data/SFS-Motion/ProcessedData/scene-0090","d021.png","0"
"./data/SFS-Motion/ProcessedData/scene-0092","d058.png","0"
"./data/SFS-Motion/ProcessedData/scene-0050","d070.png","1"
"./data/SFS-Motion/ProcessedData/scene-0091","d051.png","0"
"./data/SFS-Motion/ProcessedData/scene-0010","d038.png","0"
"./data/SFS-Motion/ProcessedData/scene-0011","d166.png","0"
"./data/SFS-Motion/ProcessedData/scene-0115","d173.png","1"
"./data/SFS-Motion/ProcessedData/scene-0006","d100.png","0"
"./data/SFS-Motion/ProcessedData/scene-0003","d118.png","0"
"./data/SFS-Motion/ProcessedData/scene-0063","d173.png","1"
"./data/SFS-Motion/ProcessedData/scene-0005","d020.png","1"
"./data/SFS-Motion/ProcessedData/scene-0015","d233.png","0"
"./data/SFS-Motion/ProcessedData/scene-0028","d029.png","0"
"./data/SFS-Motion/ProcessedData/scene-0119","d058.png","0"
"./data/SFS-Motion/ProcessedData/scene-0084","d188.png","1"
"./data/SFS-Motion/ProcessedData/scene-0008","d110.png","1"
"./data/SFS-Motion/ProcessedData/scene-0114","d066.png","0"
"./data/SFS-Motion/ProcessedData/scene-0065","d065.png","1"
"./data/SFS-Motion/ProcessedData/scene-0008","d017.png","0"
"./data/SFS-Motion/ProcessedData/scene-0009","d054.png","0"
"./data/SFS-Motion/ProcessedData/scene-0068","d253.png","0"
"./data/SFS-Motion/ProcessedData/scene-0099","d239.png","1"
"./data/SFS-Motion/ProcessedData/scene-0109","d156.png","0"
"./data/SFS-Motion/ProcessedData/scene-0094","d020.png","0"
"./data/SFS-Motion/ProcessedData/scene-0111","d192.png","0"
"./data/SFS-Motion/ProcessedData/scene-0055","d226.png","0"
"./data/SFS-Motion/ProcessedData/scene-0033","d054.png","0"
"./data/SFS-Motion/ProcessedData/scene-0115","d234.png","0"
"./data/SFS-Motion/ProcessedData/scene-0113","d226.png","0"
"./data/SFS-Motion/ProcessedData/scene-0027","d170.png","1"
"./data/SFS-Motion/ProcessedData/scene-0047","d108.png","1"
"./data/SFS-Motion/ProcessedData/scene-0120","d127.png","1"
"./data/SFS-Motion/ProcessedData/scene-0064","d273.png","0"
"./data/SFS-Motion/ProcessedData/scene-0139","d074.png","0"
"./data/SFS-Motion/ProcessedData/scene-0018","d187.png","0"
"./data/SFS-Motion/ProcessedData/scene-0090","d091.png","1"
"./data/SFS-Motion/ProcessedData/scene-0125","d066.png","0"
"./data/SFS-Motion/ProcessedData/scene-0140","d163.png","1"
"./data/SFS-Motion/ProcessedData/scene-0024","d221.png","0"
"./data/SFS-Motion/ProcessedData/scene-0065","d078.png","1"
"./data/SFS-Motion/ProcessedData/scene-0012","d149.png","1"
"./data/SFS-Motion/ProcessedData/scene-0128","d098.png","0"
"./data/SFS-Motion/ProcessedData/scene-0111","d271.png","0"
"./data/SFS-Motion/ProcessedData/scene-0069","d226.png","0"
"./data/SFS-Motion/ProcessedData/scene-0152","d020.png","0"
"./data/SFS-Motion/ProcessedData/scene-0120","d194.png","1"
"./data/SFS-Motion/ProcessedData/scene-0002","d122.png","0"
"./data/SFS-Motion/ProcessedData/scene-0111","d207.png","0"
"./data/SFS-Motion/ProcessedData/scene-0067","d222.png","1"
"./data/SFS-Motion/ProcessedData/scene-0148","d250.png","1"
"./data/SFS-Motion/ProcessedData/scene-0086","d274.png","1"
"./data/SFS-Motion/ProcessedData/scene-0014","d138.png","0"
"./data/SFS-Motion/ProcessedData/scene-0001","d107.png","1"
"./data/SFS-Motion/ProcessedData/scene-0154","d048.png","0"
"./data/SFS-Motion/ProcessedData/scene-0119","d272.png","0"
"./data/SFS-Motion/ProcessedData/scene-0016","d196.png","0"
"./data/SFS-Motion/ProcessedData/scene-0066","d171.png","1"
"./data/SFS-Motion/ProcessedData/scene-0108","d111.png","1"
"./data/SFS-Motion/ProcessedData/scene-0033","d234.png","0"
"./data/SFS-Motion/ProcessedData/scene-0052","d188.png","1"
"./data/SFS-Motion/ProcessedData/scene-0134","d218.png","1"
"./data/SFS-Motion/ProcessedData/scene-0054","d042.png","0"
"./data/SFS-Motion/ProcessedData/scene-0060","d181.png","1"
"./data/SFS-Motion/ProcessedData/scene-0052","d015.png","0"
"./data/SFS-Motion/ProcessedData/scene-0096","d153.png","1"
"./data/SFS-Motion/ProcessedData/scene-0088","d157.png","1"
"./data/SFS-Motion/ProcessedData/scene-0045","d139.png","1"
"./data/SFS-Motion/ProcessedData/scene-0083","d230.png","0"
"./data/SFS-Motion/ProcessedData/scene-0087","d239.png","0"
"./data/SFS-Motion/ProcessedData/scene-0024","d214.png","0"
"./data/SFS-Motion/ProcessedData/scene-0126","d090.png","0"
"./data/SFS-Motion/ProcessedData/scene-0108","d074.png","1"
"./data/SFS-Motion/ProcessedData/scene-0152","d123.png","0"
"./data/SFS-Motion/ProcessedData/scene-0043","d262.png","0"
"./data/SFS-Motion/ProcessedData/scene-0072","d145.png","1"
"./data/SFS-Motion/ProcessedData/scene-0112","d019.png","0"
"./data/SFS-Motion/ProcessedData/scene-0036","d025.png","0"
"./data/SFS-Motion/ProcessedData/scene-0036","d054.png","0"
"./data/SFS-Motion/ProcessedData/scene-0048","d109.png","1"
"./data/SFS-Motion/ProcessedData/scene-0022","d217.png","0"
"./data/SFS-Motion/ProcessedData/scene-0047","d016.png","0"
"./data/SFS-Motion/ProcessedData/scene-0031","d188.png","1"
"./data/SFS-Motion/ProcessedData/scene-0118","d129.png","1"
"./data/SFS-Motion/ProcessedData/scene-0108","d208.png","0"
"./data/SFS-Motion/ProcessedData/scene-0099","d219.png","1"
"./data/SFS-Motion/ProcessedData/scene-0047","d189.png","1"
"./data/SFS-Motion/ProcessedData/scene-0008","d016.png","0"
"./data/SFS-Motion/ProcessedData/scene-0063","d249.png","0"
"./data/SFS-Motion/ProcessedData/scene-0016","d078.png","1"
"./data/SFS-Motion/ProcessedData/scene-0049","d125.png","1"
"./data/SFS-Motion/ProcessedData/scene-0021","d234.png","0"
"./data/SFS-Motion/ProcessedData/scene-0142","d226.png","1"
"./data/SFS-Motion/ProcessedData/scene-0091","d273.png","0"
"./data/SFS-Motion/ProcessedData/scene-0145","d143.png","1"
"./data/SFS-Motion/ProcessedData/scene-0032","d192.png","0"
"./data/SFS-Motion/ProcessedData/scene-0035","d221.png","0"
"./data/SFS-Motion/ProcessedData/scene-0042","d125.png","1"
"./data/SFS-Motion/ProcessedData/scene-0044","d084.png","0"
"./data/SFS-Motion/ProcessedData/scene-0018","d176.png","0"
"./data/SFS-Motion/ProcessedData/scene-0130","d206.png","1"
"./data/SFS-Motion/ProcessedData/scene-0071","d227.png","0"
"./data/SFS-Motion/ProcessedData/scene-0136","d253.png","0"
"./data/SFS-Motion/ProcessedData/scene-0056","d246.png","0"
"./data/SFS-Motion/ProcessedData/scene-0108","d118.png","1"
"./data/SFS-Motion/ProcessedData/scene-0100","d105.png","1"
"./data/SFS-Motion/ProcessedData/scene-0057","d175.png","1"
"./data/SFS-Motion/ProcessedData/scene-0074","d234.png","1"
"./data/SFS-Motion/ProcessedData/scene-0014","d136.png","0"
"./data/SFS-Motion/ProcessedData/scene-0013","d060.png","1"
"./data/SFS-Motion/ProcessedData/scene-0119","d104.png","1"
"./data/SFS-Motion/ProcessedData/scene-0125","d116.png","0"
"./data/SFS-Motion/ProcessedData/scene-0089","d127.png","1"
"./data/SFS-Motion/ProcessedData/scene-0136","d165.png","1"
"./data/SFS-Motion/ProcessedData/scene-0050","d076.png","1"
"./data/SFS-Motion/ProcessedData/scene-0054","d176.png","1"
"./data/SFS-Motion/ProcessedData/scene-0052","d268.png","0"
"./data/SFS-Motion/ProcessedData/scene-0051","d230.png","0"
"./data/SFS-Motion/ProcessedData/scene-0070","d216.png","0"
"./data/SFS-Motion/ProcessedData/scene-0061","d059.png","0"
"./data/SFS-Motion/ProcessedData/scene-0097","d148.png","1"
"./data/SFS-Motion/ProcessedData/scene-0047","d165.png","1"
"./data/SFS-Motion/ProcessedData/scene-0080","d092.png","1"
"./data/SFS-Motion/ProcessedData/scene-0127","d144.png","1"
"./data/SFS-Motion/ProcessedData/scene-0084","d048.png","0"
"./data/SFS-Motion/ProcessedData/scene-0111","d072.png","1"
"./data/SFS-Motion/ProcessedData/scene-0049","d239.png","0"
"./data/SFS-Motion/ProcessedData/scene-0007","d060.png","1"
"./data/SFS-Motion/ProcessedData/scene-0048","d085.png","1"
"./data/SFS-Motion/ProcessedData/scene-0094","d141.png","1"
"./data/SFS-Motion/ProcessedData/scene-0057","d177.png","1"
"./data/SFS-Motion/ProcessedData/scene-0037","d051.png","0"
"./data/SFS-Motion/ProcessedData/scene-0008","d105.png","1"
"./data/SFS-Motion/ProcessedData/scene-0032","d238.png","0"
"./data/SFS-Motion/ProcessedData/scene-0062","d176.png","1"
"./data/SFS-Motion/ProcessedData/scene-0036","d221.png","1"
"./data/SFS-Motion/ProcessedData/scene-0154","d191.png","1"
"./data/SFS-Motion/ProcessedData/scene-0030","d063.png","0"
"./data/SFS-Motion/ProcessedData/scene-0070","d052.png","1"
"./data/SFS-Motion/ProcessedData/scene-0076","d135.png","1"
"./data/SFS-Motion/ProcessedData/scene-0128","d170.png","0"
"./data/SFS-Motion/ProcessedData/scene-0039","d036.png","0"
"./data/SFS-Motion/ProcessedData/scene-0151","d145.png","1"
"./data/SFS-Motion/ProcessedData/scene-0092","d109.png","1"
"./data/SFS-Motion/ProcessedData/scene-0108","d018.png","0"
"./data/SFS-Motion/ProcessedData/scene-0050","d063.png","1"
"./data/SFS-Motion/ProcessedData/scene-0071","d239.png","0"
"./data/SFS-Motion/ProcessedData/scene-0127","d256.png","1"
"./data/SFS-Motion/ProcessedData/scene-0028","d129.png","1"
"./data/SFS-Motion/ProcessedData/scene-0056","d236.png","0"
"./data/SFS-Motion/ProcessedData/scene-0135","d163.png","1"
"./data/SFS-Motion/ProcessedData/scene-0065","d160.png","1"
"./data/SFS-Motion/ProcessedData/scene-0075","d047.png","0"
"./data/SFS-Motion/ProcessedData/scene-0000","d017.png","0"
"./data/SFS-Motion/ProcessedData/scene-0072","d230.png","0"
"./data/SFS-Motion/ProcessedData/scene-0036","d035.png","0"
"./data/SFS-Motion/ProcessedData/scene-0122","d270.png","0"
"./data/SFS-Motion/ProcessedData/scene-0138","d165.png","1"
"./data/SFS-Motion/ProcessedData/scene-0090","d198.png","0"
"./data/SFS-Motion/ProcessedData/scene-0087","d039.png","0"
"./data/SFS-Motion/ProcessedData/scene-0081","d176.png","1"
"./data/SFS-Motion/ProcessedData/scene-0112","d245.png","0"
"./data/SFS-Motion/ProcessedData/scene-0152","d062.png","0"
"./data/SFS-Motion/ProcessedData/scene-0142","d188.png","0"
"./data/SFS-Motion/ProcessedData/scene-0072","d216.png","0"
"./data/SFS-Motion/ProcessedData/scene-0055","d199.png","0"
"./data/SFS-Motion/ProcessedData/scene-0049","d254.png","0"
"./data/SFS-Motion/ProcessedData/scene-0105","d144.png","1"
"./data/SFS-Motion/ProcessedData/scene-0097","d107.png","1"
"./data/SFS-Motion/ProcessedData/scene-0022","d176.png","0"
"./data/SFS-Motion/ProcessedData/scene-0083","d108.png","1"
"./data/SFS-Motion/ProcessedData/scene-0106","d200.png","0"
"./data/SFS-Motion/ProcessedData/scene-0022","d111.png","1"
"./data/SFS-Motion/ProcessedData/scene-0111","d258.png","0"
"./data/SFS-Motion/ProcessedData/scene-0004","d122.png","0"
"./data/SFS-Motion/ProcessedData/scene-0138","d254.png","1"
"./data/SFS-Motion/ProcessedData/scene-0003","d123.png","0"
"./data/SFS-Motion/ProcessedData/scene-0135","d093.png","1"
"./data/SFS-Motion/ProcessedData/scene-0063","d018.png","0"
"./data/SFS-Motion/ProcessedData/scene-0152","d145.png","0"
"./data/SFS-Motion/ProcessedData/scene-0057","d026.png","0"
"./data/SFS-Motion/ProcessedData/scene-0066","d046.png","0"
"./data/SFS-Motion/ProcessedData/scene-0018","d134.png","1"
"./data/SFS-Motion/ProcessedData/scene-0118","d264.png","0"
"./data/SFS-Motion/ProcessedData/scene-0134","d205.png","1"
"./data/SFS-Motion/ProcessedData/scene-0153","d124.png","0"
"./data/SFS-Motion/ProcessedData/scene-0035","d169.png","0"
"./data/SFS-Motion/ProcessedData/scene-0031","d039.png","0"
"./data/SFS-Motion/ProcessedData/scene-0057","d140.png","1"
"./data/SFS-Motion/ProcessedData/scene-0137","d118.png","1"
"./data/SFS-Motion/ProcessedData/scene-0127","d218.png","1"
"./data/SFS-Motion/ProcessedData/scene-0113","d227.png","0"
"./data/SFS-Motion/ProcessedData/scene-0134","d240.png","1"
"./data/SFS-Motion/ProcessedData/scene-0152","d037.png","0"
"./data/SFS-Motion/ProcessedData/scene-0122","d030.png","0"
"./data/SFS-Motion/ProcessedData/scene-0149","d103.png","1"
"./data/SFS-Motion/ProcessedData/scene-0100","d194.png","1"
"./data/SFS-Motion/ProcessedData/scene-0126","d252.png","1"
"./data/SFS-Motion/ProcessedData/scene-0059","d124.png","1"
"./data/SFS-Motion/ProcessedData/scene-0022","d193.png","0"
"./data/SFS-Motion/ProcessedData/scene-0001","d079.png","1"
"./data/SFS-Motion/ProcessedData/scene-0021","d235.png","0"
"./data/SFS-Motion/ProcessedData/scene-0123","d161.png","1"
"./data/SFS-Motion/ProcessedData/scene-0081","d177.png","1"
"./data/SFS-Motion/ProcessedData/scene-0109","d052.png","1"
"./data/SFS-Motion/ProcessedData/scene-0018","d164.png","0"
"./data/SFS-Motion/ProcessedData/scene-0004","d126.png","0"
"./data/SFS-Motion/ProcessedData/scene-0153","d029.png","0"
"./data/SFS-Motion/ProcessedData/scene-0080","d163.png","1"
"./data/SFS-Motion/ProcessedData/scene-0121","d033.png","0"
"./data/SFS-Motion/ProcessedData/scene-0040","d096.png","1"
"./data/SFS-Motion/ProcessedData/scene-0108","d091.png","1"
"./data/SFS-Motion/ProcessedData/scene-0139","d261.png","0"
"./data/SFS-Motion/ProcessedData/scene-0103","d082.png","0"
"./data/SFS-Motion/ProcessedData/scene-0009","d066.png","0"
"./data/SFS-Motion/ProcessedData/scene-0055","d151.png","1"
"./data/SFS-Motion/ProcessedData/scene-0088","d164.png","1"
"./data/SFS-Motion/ProcessedData/scene-0005","d029.png","1"
"./data/SFS-Motion/ProcessedData/scene-0042","d075.png","0"
"./data/SFS-Motion/ProcessedData/scene-0122","d145.png","1"
"./data/SFS-Motion/ProcessedData/scene-0134","d163.png","1"
"./data/SFS-Motion/ProcessedData/scene-0115","d026.png","0"
"./data/SFS-Motion/ProcessedData/scene-0033","d053.png","0"
"./data/SFS-Motion/ProcessedData/scene-0149","d039.png","0"
"./data/SFS-Motion/ProcessedData/scene-0060","d048.png","1"
"./data/SFS-Motion/ProcessedData/scene-0017","d090.png","1"
"./data/SFS-Motion/ProcessedData/scene-0081","d193.png","1"
"./data/SFS-Motion/ProcessedData/scene-0097","d079.png","1"
"./data/SFS-Motion/ProcessedData/scene-0129","d171.png","1"
"./data/SFS-Motion/ProcessedData/scene-0018","d173.png","0"
"./data/SFS-Motion/ProcessedData/scene-0144","d064.png","0"
"./data/SFS-Motion/ProcessedData/scene-0065","d273.png","0"
"./data/SFS-Motion/ProcessedData/scene-0026","d034.png","0"
"./data/SFS-Motion/ProcessedData/scene-0050","d144.png","1"
"./data/SFS-Motion/ProcessedData/scene-0107","d104.png","1"
"./data/SFS-Motion/ProcessedData/scene-0039","d123.png","1"
"./data/SFS-Motion/ProcessedData/scene-0011","d191.png","0"
"./data/SFS-Motion/ProcessedData/scene-0057","d266.png","1"
"./data/SFS-Motion/ProcessedData/scene-0018","d202.png","0"
"./data/SFS-Motion/ProcessedData/scene-0006","d021.png","0"
"./data/SFS-Motion/ProcessedData/scene-0037","d117.png","0"
"./data/SFS-Motion/ProcessedData/scene-0123","d114.png","0"
"./data/SFS-Motion/ProcessedData/scene-0000","d077.png","1"
"./data/SFS-Motion/ProcessedData/scene-0108","d083.png","1"
"./data/SFS-Motion/ProcessedData/scene-0024","d217.png","0"
"./data/SFS-Motion/ProcessedData/scene-0147","d124.png","0"
"./data/SFS-Motion/ProcessedData/scene-0087","d096.png","1"
"./data/SFS-Motion/ProcessedData/scene-0144","d162.png","1"
"./data/SFS-Motion/ProcessedData/scene-0102","d190.png","1"
"./data/SFS-Motion/ProcessedData/scene-0107","d171.png","1"
"./data/SFS-Motion/ProcessedData/scene-0041","d052.png","0"
"./data/SFS-Motion/ProcessedData/scene-0003","d071.png","1"
"./data/SFS-Motion/ProcessedData/scene-0009","d021.png","0"
"./data/SFS-Motion/ProcessedData/scene-0108","d128.png","1"
"./data/SFS-Motion/ProcessedData/scene-0101","d254.png","0"
"./data/SFS-Motion/ProcessedData/scene-0077","d155.png","1"
"./data/SFS-Motion/ProcessedData/scene-0088","d095.png","1"
"./data/SFS-Motion/ProcessedData/scene-0019","d076.png","1"
"./data/SFS-Motion/ProcessedData/scene-0134","d060.png","0"
"./data/SFS-Motion/ProcessedData/scene-0023","d131.png","1"
"./data/SFS-Motion/ProcessedData/scene-0001","d021.png","0"
"./data/SFS-Motion/ProcessedData/scene-0125","d042.png","0"
"./data/SFS-Motion/ProcessedData/scene-0053","d023.png","0"
"./data/SFS-Motion/ProcessedData/scene-0031","d156.png","1"
"./data/SFS-Motion/ProcessedData/scene-0053","d274.png","0"
"./data/SFS-Motion/ProcessedData/scene-0122","d232.png","0"
"./data/SFS-Motion/ProcessedData/scene-0063","d146.png","1"
"./data/SFS-Motion/ProcessedData/scene-0034","d079.png","1"
"./data/SFS-Motion/ProcessedData/scene-0125","d095.png","0"
"./data/SFS-Motion/ProcessedData/scene-0055","d041.png","0"
"./data/SFS-Motion/ProcessedData/scene-0097","d021.png","0"
"./data/SFS-Motion/ProcessedData/scene-0030","d240.png","0"
"./data/SFS-Motion/ProcessedData/scene-0150","d160.png","1"
"./data/SFS-Motion/ProcessedData/scene-0121","d252.png","0"
"./data/SFS-Motion/ProcessedData/scene-0031","d130.png","1"
"./data/SFS-Motion/ProcessedData/scene-0008","d074.png","0"
"./data/SFS-Motion/ProcessedData/scene-0102","d082.png","0"
"./data/SFS-Motion/ProcessedData/scene-0099","d071.png","0"
"./data/SFS-Motion/ProcessedData/scene-0006","d028.png","0"
"./data/SFS-Motion/ProcessedData/scene-0122","d241.png","0"
"./data/SFS-Motion/ProcessedData/scene-0150","d070.png","0"
"./data/SFS-Motion/ProcessedData/scene-0109","d065.png","1"
"./data/SFS-Motion/ProcessedData/scene-0060","d225.png","0"
"./data/SFS-Motion/ProcessedData/scene-0107","d219.png","0"
"./data/SFS-Motion/ProcessedData/scene-0055","d265.png","0"
"./data/SFS-Motion/ProcessedData/scene-0095","d019.png","0"
"./data/SFS-Motion/ProcessedData/scene-0064","d086.png","1"
"./data/SFS-Motion/ProcessedData/scene-0010","d159.png","0"
"./data/SFS-Motion/ProcessedData/scene-0070","d183.png","1"
"./data/SFS-Motion/ProcessedData/scene-0075","d211.png","1"
"./data/SFS-Motion/ProcessedData/scene-0113","d205.png","0"
"./data/SFS-Motion/ProcessedData/scene-0109","d106.png","1"
"./data/SFS-Motion/ProcessedData/scene-0037","d232.png","1"
"./data/SFS-Motion/ProcessedData/scene-0089","d112.png","1"
"./data/SFS-Motion/ProcessedData/scene-0132","d235.png","1"
"./data/SFS-Motion/ProcessedData/scene-0022","d022.png","0"
"./data/SFS-Motion/ProcessedData/scene-0099","d156.png","1"
"./data/SFS-Motion/ProcessedData/scene-0123","d116.png","0"
"./data/SFS-Motion/ProcessedData/scene-0043","d144.png","1"
"./data/SFS-Motion/ProcessedData/scene-0050","d251.png","0"
"./data/SFS-Motion/ProcessedData/scene-0018","d244.png","0"
"./data/SFS-Motion/ProcessedData/scene-0152","d114.png","0"
"./data/SFS-Motion/ProcessedData/scene-0113","d037.png","0"
"./data/SFS-Motion/ProcessedData/scene-0151","d122.png","1"
"./data/SFS-Motion/ProcessedData/scene-0019","d252.png","0"
"./data/SFS-Motion/ProcessedData/scene-0050","d029.png","0"
"./data/SFS-Motion/ProcessedData/scene-0093","d238.png","0"
"./data/SFS-Motion/ProcessedData/scene-0057","d119.png","1"
"./data/SFS-Motion/ProcessedData/scene-0154","d160.png","1"
"./data/SFS-Motion/ProcessedData/scene-0144","d245.png","1"
"./data/SFS-Motion/ProcessedData/scene-0149","d199.png","1"
"./data/SFS-Motion/ProcessedData/scene-0072","d037.png","0"
"./data/SFS-Motion/ProcessedData/scene-0009","d025.png","0"
"./data/SFS-Motion/ProcessedData/scene-0080","d248.png","0"
"./data/SFS-Motion/ProcessedData/scene-0067","d075.png","0"
"./data/SFS-Motion/ProcessedData/scene-0052","d115.png","1"
